class_label,original_filename,augmented_filename
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug001.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug002.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug003.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug004.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug005.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug006.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug007.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug008.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug009.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug010.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug011.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug012.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug013.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug014.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug015.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug016.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug017.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug018.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug019.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug020.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug021.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug022.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug023.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug024.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug025.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug026.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug027.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug028.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug029.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug030.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug031.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug032.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug033.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug034.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug035.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug036.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug037.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug038.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug039.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug040.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug041.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug042.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug043.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug044.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug045.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug046.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug047.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug048.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug049.jpg
0,Abellaneda_0-9_0007.jpg,Abellaneda_0-9_0007_aug050.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug001.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug002.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug003.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug004.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug005.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug006.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug007.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug008.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug009.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug010.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug011.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug012.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug013.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug014.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug015.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug016.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug017.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug018.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug019.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug020.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug021.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug022.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug023.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug024.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug025.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug026.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug027.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug028.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug029.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug030.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug031.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug032.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug033.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug034.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug035.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug036.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug037.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug038.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug039.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug040.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug041.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug042.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug043.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug044.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug045.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug046.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug047.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug048.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug049.jpg
0,Abellaneda_0-9_0008.jpg,Abellaneda_0-9_0008_aug050.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug001.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug002.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug003.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug004.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug005.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug006.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug007.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug008.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug009.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug010.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug011.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug012.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug013.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug014.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug015.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug016.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug017.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug018.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug019.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug020.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug021.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug022.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug023.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug024.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug025.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug026.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug027.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug028.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug029.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug030.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug031.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug032.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug033.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug034.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug035.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug036.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug037.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug038.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug039.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug040.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug041.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug042.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug043.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug044.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug045.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug046.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug047.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug048.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug049.jpg
0,Abellaneda_0-9_0015.jpg,Abellaneda_0-9_0015_aug050.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug001.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug002.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug003.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug004.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug005.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug006.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug007.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug008.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug009.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug010.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug011.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug012.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug013.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug014.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug015.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug016.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug017.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug018.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug019.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug020.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug021.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug022.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug023.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug024.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug025.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug026.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug027.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug028.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug029.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug030.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug031.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug032.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug033.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug034.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug035.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug036.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug037.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug038.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug039.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug040.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug041.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug042.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug043.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug044.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug045.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug046.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug047.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug048.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug049.jpg
0,Abellaneda_0-9_0016.jpg,Abellaneda_0-9_0016_aug050.jpg
0,Abellaneda_0-9_0043.jpg,Abellaneda_0-9_0043_aug001.jpg
0,Abellaneda_0-9_0043.jpg,Abellaneda_0-9_0043_aug002.jpg
0,Abellaneda_0-9_0043.jpg,Abellaneda_0-9_0043_aug003.jpg
0,Abellaneda_0-9_0043.jpg,Abellaneda_0-9_0043_aug004.jpg
0,Abellaneda_0-9_0043.jpg,Abellaneda_0-9_0043_aug005.jpg
0,Abellaneda_0-9_0043.jpg,Abellaneda_0-9_0043_aug006.jpg
0,Abellaneda_0-9_0043.jpg,Abellaneda_0-9_0043_aug007.jpg
0,Abellaneda_0-9_0043.jpg,Abellaneda_0-9_0043_aug008.jpg
0,Abellaneda_0-9_0043.jpg,Abellaneda_0-9_0043_aug009.jpg
0,Abellaneda_0-9_0043.jpg,Abellaneda_0-9_0043_aug010.jpg
0,Abellaneda_0-9_0043.jpg,Abellaneda_0-9_0043_aug011.jpg
